Family,Genus,Species,Subspecies,species_name_provided,authority_name_provided
Hedylidae,Macrosoma,hyacinthina,,Macrosoma hyacinthina,
Hedylidae,Macrosoma,intermedia,,Macrosoma intermedia,
Hedylidae,Macrosoma,lucivittata,,Macrosoma lucivittata,
Hedylidae,Macrosoma,muscerdata,,Macrosoma muscerdata,
Hedylidae,Macrosoma,nigrimacula,,Macrosoma nigrimacula,
Hedylidae,Macrosoma,rubedinaria,,Macrosoma rubedinaria,
Hedylidae,Macrosoma,semiermis,,Macrosoma semiermis,
Hedylidae,Macrosoma,tipulata,,Macrosoma tipulata,
Hedylidae,Phellinodes,gratiosa,,Phellinodes gratiosa,
Heliodinidae,Pseudastasia,opulenta,,Pseudastasia opulenta,
Hepialidae,Aepytus,serta,,Aepytus serta,
Hepialidae,Druceiella,metellus,,Druceiella metellus,
Hepialidae,Gymelloxes,prosopus,,Gymelloxes prosopus,
Hepialidae,Gymelloxes,terea,,Gymelloxes terea,
Hepialidae,Hampsoniella,assa,,Hampsoniella assa,
Hepialidae,Phassus,aurigenus,,Phassus aurigenus,
Hepialidae,Phassus,championi,,Phassus championi,
Hepialidae,Phassus,costaricensis,,Phassus costaricensis,
Hepialidae,Phassus,huebneri,,Phassus huebneri,
Hepialidae,Phassus,n-signatus,,Phassus n-signatus,
Hepialidae,Phassus,triangularis,,Phassus triangularis,
Hepialidae,Phassus,violetteae,,Phassus violetteae,
Hepialidae,Pseudodalaca,sp.1,,Pseudodalaca sp.1,
Hepialidae,Pseudodalaca,sp.2,,Pseudodalaca sp.2,
Hepialidae,Schausiana,pharus,,Schausiana pharus,
Hepialidae,Hepialidae,sp.1,,Hepialidae sp.1,
Hesperiidae,Augiades,crinisus,,Augiades crinisus,
Hesperiidae,Augiades,epimethea,bicolor,Augiades epimethea,
Hesperiidae,Drephalys (Drephalys),alcmon,,Drephalys (Drephalys) alcmon,
Hesperiidae,Drephalys (Drephalys),kidonoi,,Drephalys (Drephalys) kidonoi,
Hesperiidae,Drephalys (Drephalys),phoenicoides,,Drephalys (Drephalys) phoenicoides,
Hesperiidae,Drephalys (Paradrephalys),dumeril,,Drephalys (Paradrephalys) dumeril,
Hesperiidae,Drephalys (Paradrephalys),oria,,Drephalys (Paradrephalys) oria,
Hesperiidae,Drephalys (Paradrephalys),oriander,,Drephalys (Paradrephalys) oriander,
Hesperiidae,Entheus,matho,aequatorius,Entheus matho,
Hesperiidae,Entheus,matho,matho,Entheus matho,
Hesperiidae,Hyalothyrus,neleus,pemphigargyra,Hyalothyrus neleus,
Hesperiidae,Phanus,albiapicalis,,Phanus albiapicalis,
Hesperiidae,Phanus,ecitonorum,,Phanus ecitonorum,
Hesperiidae,Phanus,grandis,,Phanus grandis,
Hesperiidae,Phanus,marshallii,,Phanus marshallii,
Hesperiidae,Phanus,obscurior,obscurior,Phanus obscurior,
Hesperiidae,Phanus,vitreus,,Phanus vitreus,
Hesperiidae,Tarsoctenus,gaudialis,,Tarsoctenus gaudialis,
Hesperiidae,Udranomia,eurus,,Udranomia eurus,
Hesperiidae,Udranomia,kikkawai,,Udranomia kikkawai,
Hesperiidae,Udranomia,orcinus,,Udranomia orcinus,
Hesperiidae,Udranomia,sallydaleyae,,Udranomia sallydaleyae,
Hesperiidae,Udranomia,tomdaleyi,,Udranomia tomdaleyi,
Hesperiidae,Cephise,aelius,,Cephise aelius,
Hesperiidae,Cephise,nuspesez,,Cephise nuspesez,
Hesperiidae,Astraptes,aulus,,Astraptes aulus,
Hesperiidae,Astraptes,bifascia,,Astraptes bifascia,
Hesperiidae,Astraptes,enotrus,,Astraptes enotrus,
Hesperiidae,Astraptes,janeira,,Astraptes janeira,
Hesperiidae,Autochton,bipunctatus,,Autochton bipunctatus,
Hesperiidae,Autochton,caballo,,Autochton caballo,
Hesperiidae,Autochton,neis,,Autochton neis,
Hesperiidae,Autochton,potrillo,,Autochton potrillo,
Hesperiidae,Cecropterus (C.),longipennis,,Cecropterus (C.) longipennis,
Hesperiidae,Cecropterus (C.),zarex,,Cecropterus (C.) zarex,
Hesperiidae,Cecropterus (Murgaria),albimargo,,Cecropterus (Murgaria) albimargo,
Hesperiidae,Cecropterus (Murgaria),albociliatus,,Cecropterus (Murgaria) albociliatus,
Hesperiidae,Cecropterus (Murgaria),doryssus,doryssus,Cecropterus (Murgaria) doryssus,
Hesperiidae,Cecropterus (Murgaria),jalapus,,Cecropterus (Murgaria) jalapus,
Hesperiidae,Cecropterus (Murgaria),nigrociliata,,Cecropterus (Murgaria) nigrociliata,
Hesperiidae,Cecropterus (Murgaria),phalaecus,,Cecropterus (Murgaria) phalaecus,
Hesperiidae,Cecropterus (Murgaria),trebia,,Cecropterus (Murgaria) trebia,
Hesperiidae,Cecropterus (Thorybes),dorantes,dorantes,Cecropterus (Thorybes) dorantes,
Hesperiidae,Cecropterus (Thorybes),egregius,egregius,Cecropterus (Thorybes) egregius,
Hesperiidae,Cecropterus (Thorybes),palliolum,,Cecropterus (Thorybes) palliolum,
Hesperiidae,Cecropterus (Thorybes),vectilucis,,Cecropterus (Thorybes) vectilucis,
Hesperiidae,Chioides,albofasciatus,,Chioides albofasciatus,
Hesperiidae,Chioides,catillus,albius,Chioides catillus,
Hesperiidae,Chioides,zilpa,,Chioides zilpa,
Hesperiidae,Epargyreus,aspina,,Epargyreus aspina,
Hesperiidae,Epargyreus,cruza,,Epargyreus cruza,
Hesperiidae,Epargyreus,fractigutta,,Epargyreus fractigutta,
Hesperiidae,Epargyreus,gaumeri,tenda,Epargyreus gaumeri,
Hesperiidae,Epargyreus,spina,spina,Epargyreus spina,
Hesperiidae,Epargyreus,spinosa,,Epargyreus spinosa,
Hesperiidae,Narcosius,colossus,,Narcosius colossus,
Hesperiidae,Narcosius,helen,,Narcosius helen,
Hesperiidae,Narcosius,nazaraeus,,Narcosius nazaraeus,
Hesperiidae,Narcosius,samson,,Narcosius samson,
Hesperiidae,Proteides,mercurius,mercurius,Proteides mercurius,
Hesperiidae,Spathilepia,clonius,,Spathilepia clonius,
Hesperiidae,Spicauda,atelis,,Spicauda atelis,
Hesperiidae,Spicauda,procne,,Spicauda procne,
Hesperiidae,Spicauda,simplicius,,Spicauda simplicius,
Hesperiidae,Spicauda,tanna,,Spicauda tanna,
Hesperiidae,Spicauda,teleus,,Spicauda teleus,
Hesperiidae,Telegonus,alardus,latia,Telegonus alardus,
Hesperiidae,Telegonus,alector,hopfferi,Telegonus alector,
Hesperiidae,Telegonus,anausis,annetta,Telegonus anausis,
Hesperiidae,Telegonus,apastus,apastus,Telegonus apastus,
Hesperiidae,Telegonus,audax,,Telegonus audax,
Hesperiidae,Telegonus,augeas,,Telegonus augeas,
Hesperiidae,Telegonus,boreas,,Telegonus boreas,
Hesperiidae,Telegonus,brevicauda,,Telegonus brevicauda,
Hesperiidae,Telegonus,cassius,,Telegonus cassius,
Hesperiidae,Telegonus,chalco,,Telegonus chalco,
Hesperiidae,Telegonus,chiriquensis,chiriquensis,Telegonus chiriquensis,
Hesperiidae,Telegonus,creteus,crana,Telegonus creteus,
Hesperiidae,Telegonus,favilla,,Telegonus favilla,
Hesperiidae,Telegonus,fruticibus,,Telegonus fruticibus,
Hesperiidae,Telegonus,fulgerator,(aggr.),Telegonus fulgerator,
Hesperiidae,Telegonus,inflatio,,Telegonus inflatio,
Hesperiidae,Telegonus,obstupefactus,,Telegonus obstupefactus,
Hesperiidae,Telegonus,procrastinator,,Telegonus procrastinator,
Hesperiidae,Telegonus,synecdoche,,Telegonus synecdoche,
Hesperiidae,Telegonus,talus,,Telegonus talus,
Hesperiidae,Telegonus,viracocha,,Telegonus viracocha,
Hesperiidae,Urbanus,alva,,Urbanus alva,
Hesperiidae,Urbanus,belli,,Urbanus belli,
Hesperiidae,Urbanus,bernikerni,,Urbanus bernikerni,
Hesperiidae,Urbanus,esmeraldus,,Urbanus esmeraldus,
Hesperiidae,Urbanus,esta,,Urbanus esta,
Hesperiidae,Urbanus,evona,,Urbanus evona,
Hesperiidae,Urbanus,megalurus,,Urbanus megalurus,
Hesperiidae,Urbanus,prodicus,,Urbanus prodicus,
Hesperiidae,Urbanus,pronta,,Urbanus pronta,
Hesperiidae,Urbanus,pronus,,Urbanus pronus,
Hesperiidae,Urbanus,proteus,proteus,Urbanus proteus,
Hesperiidae,Urbanus,segnestami,,Urbanus segnestami,
Hesperiidae,Urbanus,tucuti,,Urbanus tucuti,
Hesperiidae,Urbanus,velinus,,Urbanus velinus,
Hesperiidae,Urbanus,viterboana,,Urbanus viterboana,
Hesperiidae,Aguna,albistria,leucogramma,Aguna albistria,
Hesperiidae,Aguna,asander,asander,Aguna asander,
Hesperiidae,Aguna,aurunce,hypozonius,Aguna aurunce,
Hesperiidae,Aguna,claxon,,Aguna claxon,
Hesperiidae,Aguna,coeloides,,Aguna coeloides,
Hesperiidae,Aguna,coelus,,Aguna coelus,
Hesperiidae,Aguna,ganna,,Aguna ganna,
Hesperiidae,Aguna,mcguirei,,Aguna mcguirei,
Hesperiidae,Aguna,metophis,,Aguna metophis,
Hesperiidae,Aguna,panama,,Aguna panama,
Hesperiidae,Codatractus,alcaeus,,Codatractus alcaeus,
Hesperiidae,Codatractus,carlos,,Codatractus carlos,
Hesperiidae,Codatractus,imalena,,Codatractus imalena,
Hesperiidae,Codatractus,melon,,Codatractus melon,
Hesperiidae,Ridens,biolleyi,,Ridens biolleyi,
Hesperiidae,Ridens,crison,cachinnans,Ridens crison,
Hesperiidae,Ridens,mephitis,,Ridens mephitis,
Hesperiidae,Ridens,panche,,Ridens panche,
Hesperiidae,Ridens,ridens,,Ridens ridens,
Hesperiidae,Venada,cacao,,Venada cacao,
Hesperiidae,Venada,daneva,,Venada daneva,
Hesperiidae,Venada,lamella,,Venada lamella,
Hesperiidae,Venada,naranja,,Venada naranja,
Hesperiidae,Venada,nevada,,Venada nevada,
Hesperiidae,Zeutus,zeutus,,Zeutus zeutus,
Hesperiidae,Ectomis,asine,,Ectomis asine,
Hesperiidae,Ectomis,auginus,,Ectomis auginus,
Hesperiidae,Ectomis,caunus,,Ectomis caunus,
Hesperiidae,Ectomis,epicincea,,Ectomis epicincea,
Hesperiidae,Ectomis,kanshul,,Ectomis kanshul,
Hesperiidae,Ectomis,metallescens,,Ectomis metallescens,
Hesperiidae,Ectomis,mexicanus,,Ectomis mexicanus,
Hesperiidae,Ectomis,octomaculata,,Ectomis octomaculata,
Hesperiidae,Ectomis,pervivax,,Ectomis pervivax,
Hesperiidae,Polygonus,arizonensis,,Polygonus arizonensis,
Hesperiidae,Polygonus,pardus,,Polygonus pardus,
Hesperiidae,Polygonus,savigny,,Polygonus savigny,
Hesperiidae,Telemiades,amphion,,Telemiades amphion,
Hesperiidae,Telemiades,antiope,,Telemiades antiope,
Hesperiidae,Telemiades,avitus,,Telemiades avitus,
Hesperiidae,Telemiades,chrysorrhoea,,Telemiades chrysorrhoea,
Hesperiidae,Telemiades,delalande,,Telemiades delalande,
Hesperiidae,Telemiades,fides,,Telemiades fides,
Hesperiidae,Telemiades,gallius,,Telemiades gallius,
Hesperiidae,Telemiades,megallus,,Telemiades megallus,
Hesperiidae,Telemiades,nicomedes,,Telemiades nicomedes,
Hesperiidae,Telemiades,oiclus,,Telemiades oiclus,
Hesperiidae,Telemiades,penidas,,Telemiades penidas,
Hesperiidae,Telemiades,sila,,Telemiades sila,
Hesperiidae,Cogia,caicus,caicus,Cogia caicus,
Hesperiidae,Cogia,calchas,,Cogia calchas,
Hesperiidae,Cogia,hippalus,hiska,Cogia hippalus,
Hesperiidae,Cogia,undulatus,,Cogia undulatus,
Hesperiidae,Typhedanus,ampyx,,Typhedanus ampyx,
Hesperiidae,Typhedanus,cajeta,eluina,Typhedanus cajeta,
Hesperiidae,Bungalotis,astylos,,Bungalotis astylos,
Hesperiidae,Bungalotis,corentinus,,Bungalotis corentinus,
Hesperiidae,Bungalotis,erythus,,Bungalotis erythus,
Hesperiidae,Bungalotis,midas,,Bungalotis midas,
Hesperiidae,Bungalotis,milleri,,Bungalotis milleri,
Hesperiidae,Bungalotis,quadratum,,Bungalotis quadratum,
Hesperiidae,Dyscophellus,diaphorus,,Dyscophellus diaphorus,
Hesperiidae,Dyscophellus,porcius,,Dyscophellus porcius,
Hesperiidae,Dyscophellus,ramon,,Dyscophellus ramon,
Hesperiidae,Dyscophellus,ramusis,ramusis,Dyscophellus ramusis,
Hesperiidae,Dyscophellus,sebaldus,,Dyscophellus sebaldus,
Hesperiidae,Euriphellus,euribates,,Euriphellus euribates,
Hesperiidae,Euriphellus,phraxanor,,Euriphellus phraxanor,
Hesperiidae,Nascus,broteas,,Nascus broteas,
Hesperiidae,Nascus,paulliniae,,Nascus paulliniae,
Hesperiidae,Nascus,phintias,,Nascus phintias,
Hesperiidae,Nascus,phocus,,Nascus phocus,
Hesperiidae,Nascus,solon,corilla,Nascus solon,
Hesperiidae,Nicephellus,nicephorus,,Nicephellus nicephorus,
Hesperiidae,Phareas,burnsi,,Phareas burnsi,
Hesperiidae,Phocides,belus,,Phocides belus,
Hesperiidae,Phocides,distans,licinus,Phocides distans,
Hesperiidae,Phocides,lilea,,Phocides lilea,
Hesperiidae,Phocides,metrodorus,nigrescens,Phocides metrodorus,
Hesperiidae,Phocides,pigmalion,,Phocides pigmalion,
Hesperiidae,Phocides,thermus,thermus,Phocides thermus,
Hesperiidae,Phocides,vida,,Phocides vida,
Hesperiidae,Porphyrogenes,calathana,calanus,Porphyrogenes calathana,
Hesperiidae,Porphyrogenes,omphale,,Porphyrogenes omphale,
Hesperiidae,Porphyrogenes,peterwegei,,Porphyrogenes peterwegei,
Hesperiidae,Porphyrogenes,speciosus,,Porphyrogenes speciosus,
Hesperiidae,Porphyrogenes,sula,,Porphyrogenes sula,
Hesperiidae,Salatis,canalis,,Salatis canalis,
Hesperiidae,Anthoptus,epictetus,,Anthoptus epictetus,
Hesperiidae,Anthoptus,inculta,,Anthoptus inculta,
Hesperiidae,Anthoptus,insignis,,Anthoptus insignis,
Hesperiidae,Anthoptus,maracanae,,Anthoptus maracanae,
Hesperiidae,Corticea,corticea,,Corticea corticea,
Hesperiidae,Corticea,lysias,lysias,Corticea lysias,
Hesperiidae,Racta,apella,apella,Racta apella,
Hesperiidae,Apaustus,gracilis,,Apaustus gracilis,
Hesperiidae,Apaustus,menes,,Apaustus menes,
Hesperiidae,Calpodes,antoninus,,Calpodes antoninus,
Hesperiidae,Calpodes,esperi,esperi,Calpodes esperi,
Hesperiidae,Calpodes,ethlius,,Calpodes ethlius,
Hesperiidae,Calpodes,fusta,,Calpodes fusta,
Hesperiidae,Calpodes,hewitsoni,,Calpodes hewitsoni,
Hesperiidae,Calpodes,longirostris,,Calpodes longirostris,
Hesperiidae,Calpodes,placens,,Calpodes placens,
Hesperiidae,Calpodes,saladin,saladin,Calpodes saladin,
Hesperiidae,Calpodes,salius,,Calpodes salius,
Hesperiidae,Calpodes,severus,,Calpodes severus,
Hesperiidae,Calpodes,triangularis,,Calpodes triangularis,
Hesperiidae,Panoquina,evadnes,,Panoquina evadnes,
Hesperiidae,Panoquina,evansi,,Panoquina evansi,
Hesperiidae,Panoquina,fusina,sonta,Panoquina fusina,
Hesperiidae,Panoquina,hecebolus,,Panoquina hecebolus,
Hesperiidae,Panoquina,lucas,lucas,Panoquina lucas,
Hesperiidae,Panoquina,ocola,,Panoquina ocola,
Hesperiidae,Panoquina,panoquinoides,,Panoquina panoquinoides,
Hesperiidae,Panoquina,pauper,,Panoquina pauper,
Hesperiidae,Zenis,jebus,janka,Zenis jebus,
Hesperiidae,Zenis,minos,,Zenis minos,
Hesperiidae,Aides,brino,,Aides brino,
Hesperiidae,Aides,dysoni,,Aides dysoni,
Hesperiidae,Aroma,aroma,,Aroma aroma,
Hesperiidae,Aroma,henricus,henricus,Aroma henricus,
Hesperiidae,Carystina,aurifer,,Carystina aurifer,
Hesperiidae,Carystus,cynaxa,,Carystus cynaxa,
Hesperiidae,Carystus,lota,,Carystus lota,
Hesperiidae,Carystus,phorcus,phorcus,Carystus phorcus,
Hesperiidae,Carystus,ploetzi,,Carystus ploetzi,
Hesperiidae,Cobalus,fidicula,,Cobalus fidicula,
Hesperiidae,Cobalus,virbius,virbius,Cobalus virbius,
Hesperiidae,Damas,clavus,,Damas clavus,
Hesperiidae,Damas,immacula,,Damas immacula,
Hesperiidae,Dubiella,fiscella,belpa,Dubiella fiscella,
Hesperiidae,Ebusus,ebusus,,Ebusus ebusus,
Hesperiidae,Mielkeus,tertianus,,Mielkeus tertianus,
Hesperiidae,Molo,mango,,Molo mango,
Hesperiidae,Molo,muzo,,Molo muzo,
Hesperiidae,Neoxeniades,gabina,,Neoxeniades gabina,
Hesperiidae,Neoxeniades,luda,,Neoxeniades luda,
Hesperiidae,Neoxeniades,pluviasilva,,Neoxeniades pluviasilva,
Hesperiidae,Nyctus,hiarbas,,Nyctus hiarbas,
Hesperiidae,Pyrrhopygopsis,agaricon,agaricon,Pyrrhopygopsis agaricon,
Hesperiidae,Pyrrhopygopsis,socrates,,Pyrrhopygopsis socrates,
Hesperiidae,Talides,alternata,,Talides alternata,
Hesperiidae,Talides,cantra,,Talides cantra,
Hesperiidae,Talides,hispa,,Talides hispa,
Hesperiidae,Talides,sergestus,,Talides sergestus,
Hesperiidae,Talides,sinois,,Talides sinois,
Hesperiidae,Thracides,arcalaus,,Thracides arcalaus,
Hesperiidae,Thracides,chiricana,,Thracides chiricana,
Hesperiidae,Thracides,joannisii,,Thracides joannisii,
Hesperiidae,Thracides,nida,,Thracides nida,
Hesperiidae,Thracides,phidon,,Thracides phidon,
Hesperiidae,Thracides,thrasea,,Thracides thrasea,
Hesperiidae,Tromba,xanthura,,Tromba xanthura,
Hesperiidae,Falga,sciras,,Falga sciras,
Hesperiidae,Flaccilla,aecas,,Flaccilla aecas,
Hesperiidae,Justinia,norda,,Justinia norda,
Hesperiidae,Synapte,lutulenta,,Synapte lutulenta,
Hesperiidae,Synapte,pecta,,Synapte pecta,
Hesperiidae,Synapte,salenus,salenus,Synapte salenus,
Hesperiidae,Synapte,silius,,Synapte silius,
Hesperiidae,Synapte,syraces,,Synapte syraces,
Hesperiidae,Turesis,complanula,,Turesis complanula,
Hesperiidae,Turesis,theste,,Turesis theste,
Hesperiidae,Anatrytone,mazai,,Anatrytone mazai,
Hesperiidae,Anatrytone,mella,,Anatrytone mella,
Hesperiidae,Atalopedes,campestris,huron,Atalopedes campestris,
Hesperiidae,Atrytonopsis,ovinia,,Atrytonopsis ovinia,
Hesperiidae,Buzella,mellanaformis,,Buzella mellanaformis,
Hesperiidae,Buzyges,idothea,,Buzyges idothea,
Hesperiidae,Buzyges,rolla,,Buzyges rolla,
Hesperiidae,Conga,chydaea,,Conga chydaea,
Hesperiidae,Cynea,anthracinus,holomelas,Cynea anthracinus,
Hesperiidae,Cynea,cannae,,Cynea cannae,
Hesperiidae,Cynea,corisana,,Cynea corisana,
Hesperiidae,Cynea,cynea,,Cynea cynea,
Hesperiidae,Cynea,diluta,,Cynea diluta,
Hesperiidae,Cynea,irma,,Cynea irma,
Hesperiidae,Cynea,megalops,,Cynea megalops,
Hesperiidae,Decinea,colombiana,,Decinea colombiana,
Hesperiidae,Euphyes,peneia,,Euphyes peneia,
Hesperiidae,Hedone,praeceps,,Hedone praeceps,
Hesperiidae,Hylephila,phyleus,phyleus,Hylephila phyleus,
Hesperiidae,Lindra,brasus,,Lindra brasus,
Hesperiidae,Lon,inimica,,Lon inimica,
Hesperiidae,Lon,melane,poa,Lon melane,
Hesperiidae,Lon,zabulon,,Lon zabulon,
Hesperiidae,Megaleas,syrna,,Megaleas syrna,
Hesperiidae,Metron,chrysogastra,,Metron chrysogastra,
Hesperiidae,Metron,zimra,,Metron zimra,
Hesperiidae,Mnaseas,bicolor,,Mnaseas bicolor,
Hesperiidae,Neochlodes,maculosus,,Neochlodes maculosus,
Hesperiidae,Nyctelius,nyctelius,nyctelius,Nyctelius nyctelius,
Hesperiidae,Oligoria,lucifer,,Oligoria lucifer,
Hesperiidae,Onespa,nakamura,,Onespa nakamura,
Hesperiidae,Oxynthes,corusca,,Oxynthes corusca,
Hesperiidae,Phemiades,rufescens,,Phemiades rufescens,
Hesperiidae,Polites,subreticulata,,Polites subreticulata,
Hesperiidae,Pompeius,pompeius,,Pompeius pompeius,
Hesperiidae,Quasimellana,andersoni,,Quasimellana andersoni,
Hesperiidae,Quasimellana,antipazina,,Quasimellana antipazina,
Hesperiidae,Quasimellana,eulogius,,Quasimellana eulogius,
Hesperiidae,Quasimellana,fieldi,,Quasimellana fieldi,
Hesperiidae,Quasimellana,myron,,Quasimellana myron,
Hesperiidae,Quasimellana,nayana,,Quasimellana nayana,
Hesperiidae,Quasimellana,servilius,,Quasimellana servilius,
Hesperiidae,Thespieus,aspernatus,,Thespieus aspernatus,
Hesperiidae,Thespieus,dalman,,Thespieus dalman,
Hesperiidae,Thespieus,macareus,,Thespieus macareus,
Hesperiidae,Tirynthia,conflua,,Tirynthia conflua,
Hesperiidae,Tisias,myna,,Tisias myna,
Hesperiidae,Vacerra,caniola,caniola,Vacerra caniola,
Hesperiidae,Vacerra,cervara,,Vacerra cervara,
Hesperiidae,Vacerra,lachares,,Vacerra lachares,
Hesperiidae,Vacerra,litana,,Vacerra litana,
Hesperiidae,Vernia,dares,,Vernia dares,
Hesperiidae,Xeniades,orchamus,,Xeniades orchamus,
Hesperiidae,Adlerodea,petrovna,,Adlerodea petrovna,
Hesperiidae,Alerema,simplex,,Alerema simplex,
Hesperiidae,Amblyscirtes,tolteca,,Amblyscirtes tolteca,
Hesperiidae,Artines,rica,,Artines rica,
Hesperiidae,Artonia,artona,,Artonia artona,
Hesperiidae,Callimormus,juventus,,Callimormus juventus,
Hesperiidae,Callimormus,radiola,radiola,Callimormus radiola,
Hesperiidae,Callimormus,saturnus,,Callimormus saturnus,
Hesperiidae,Cantha,roraimae,,Cantha roraimae,
Hesperiidae,Cobalopsis,autumna,,Cobalopsis autumna,
Hesperiidae,Cobalopsis,dictys,,Cobalopsis dictys,
Hesperiidae,Cobalopsis,nero,,Cobalopsis nero,
Hesperiidae,Cobalopsis,valerius,,Cobalopsis valerius,
Hesperiidae,Corra,coryna,conka,Corra coryna,
Hesperiidae,Curva,hyagnis,hyagnis,Curva hyagnis,
Hesperiidae,Cymaenes,alumna,,Cymaenes alumna,
Hesperiidae,Cymaenes,isus,,Cymaenes isus,
Hesperiidae,Cymaenes,laureolus,,Cymaenes laureolus,
Hesperiidae,Cymaenes,lochius,,Cymaenes lochius,
Hesperiidae,Cymaenes,tripunctus,theogenis,Cymaenes tripunctus,
Hesperiidae,Dion,gemmatus,,Dion gemmatus,
Hesperiidae,Eprius,veleda,veleda,Eprius veleda,
Hesperiidae,Eutocus,facilis,,Eutocus facilis,
Hesperiidae,Eutocus,vetulus,vetulus,Eutocus vetulus,
Hesperiidae,Eutychide,complana,,Eutychide complana,
Hesperiidae,Eutychide,paria,,Eutychide paria,
Hesperiidae,Eutychide,subcordata,ochus,Eutychide subcordata,
Hesperiidae,Gracilata,quadrinotata,,Gracilata quadrinotata,
Hesperiidae,Halotus,angellus,,Halotus angellus,
Hesperiidae,Halotus,rica,,Halotus rica,
Hesperiidae,Hermio,hermione,,Hermio hermione,
Hesperiidae,Joanna,joanna,,Joanna joanna,
Hesperiidae,Lento,xanthina,,Lento xanthina,
Hesperiidae,Lerema,accius,,Lerema accius,
Hesperiidae,Lerema,ancillaris,,Lerema ancillaris,
Hesperiidae,Lerema,geisa,,Lerema geisa,
Hesperiidae,Lerema,liris,,Lerema liris,
Hesperiidae,Lerema,lyde,,Lerema lyde,
Hesperiidae,Lerema,micythus,,Lerema micythus,
Hesperiidae,Lerema,pattenii,,Lerema pattenii,
Hesperiidae,Lerema,valda,,Lerema valda,
Hesperiidae,Lerodea,arabus,,Lerodea arabus,
Hesperiidae,Lucida,oebasus,,Lucida oebasus,
Hesperiidae,Ludens,ludens,,Ludens ludens,
Hesperiidae,Lychnuchus,immaculata,,Lychnuchus immaculata,
Hesperiidae,Metiscus,angularis,,Metiscus angularis,
Hesperiidae,Metiscus,atheas,,Metiscus atheas,
Hesperiidae,Mnasalcas,simplicissima,,Mnasalcas simplicissima,
Hesperiidae,Mnasicles,browni,,Mnasicles browni,
Hesperiidae,Mnasicles,dedecora,,Mnasicles dedecora,
Hesperiidae,Mnasicles,geta,,Mnasicles geta,
Hesperiidae,Mnasicles,hicetaon,,Mnasicles hicetaon,
Hesperiidae,Mnasicles,lyco,,Mnasicles lyco,
Hesperiidae,Mnasicles,nausiphanes,,Mnasicles nausiphanes,
Hesperiidae,Mnasicles,remus,,Mnasicles remus,
Hesperiidae,Mnasicles,rita,,Mnasicles rita,
Hesperiidae,Mnasicles,vopiscus,,Mnasicles vopiscus,
Hesperiidae,Mnasinous,ina,,Mnasinous ina,
Hesperiidae,Mnasinous,patage,,Mnasinous patage,
Hesperiidae,Mnasinous,phaeomelas,,Mnasinous phaeomelas,
Hesperiidae,Mnasitheus,cephoides,,Mnasitheus cephoides,
Hesperiidae,Mnasitheus,chrysophrys,,Mnasitheus chrysophrys,
Hesperiidae,Mnasitheus,nitra,,Mnasitheus nitra,
Hesperiidae,Mnasitheus,sucova,,Mnasitheus sucova,
Hesperiidae,Mnestheus,ittona,,Mnestheus ittona,
Hesperiidae,Moeris,stroma,,Moeris stroma,
Hesperiidae,Monca,crispinus,,Monca crispinus,
Hesperiidae,Mucia,zygia,,Mucia zygia,
Hesperiidae,Naevolus,orius,,Naevolus orius,
Hesperiidae,Nastra,julia,,Nastra julia,
Hesperiidae,Nastra,leucone,,Nastra leucone,
Hesperiidae,Nastra,perigenes,,Nastra perigenes,
Hesperiidae,Nastra,subsordida,,Nastra subsordida,
Hesperiidae,Niconiades,derisor,,Niconiades derisor,
Hesperiidae,Niconiades,gladys,,Niconiades gladys,
Hesperiidae,Niconiades,incomptus,,Niconiades incomptus,
Hesperiidae,Niconiades,nikko,,Niconiades nikko,
Hesperiidae,Niconiades,xanthaphes,,Niconiades xanthaphes,
Hesperiidae,Onophas,columbaria,columbaria,Onophas columbaria,
Hesperiidae,Papias,allubita,,Papias allubita,
Hesperiidae,Papias,latonia,,Papias latonia,
Hesperiidae,Papias,phainis,,Papias phainis,
Hesperiidae,Papias,subcostulata,,Papias subcostulata,
Hesperiidae,Paracarystus,hypargyra,,Paracarystus hypargyra,
Hesperiidae,Parphorus,decora,,Parphorus decora,
Hesperiidae,Parphorus,granta,,Parphorus granta,
Hesperiidae,Parphorus,storax,storax,Parphorus storax,
Hesperiidae,Phanes,aletes,,Phanes aletes,
Hesperiidae,Phanes,almoda,,Phanes almoda,
Hesperiidae,Phlebodes,campo,sifax,Phlebodes campo,
Hesperiidae,Phlebodes,eteocla,,Phlebodes eteocla,
Hesperiidae,Psoralis,calcarea,ponda,Psoralis calcarea,
Hesperiidae,Rhinthon,molion,,Rhinthon molion,
Hesperiidae,Rhinthon,osca,,Rhinthon osca,
Hesperiidae,Rigga,oeagrus,,Rigga oeagrus,
Hesperiidae,Saturnus,reticulata,obscurus,Saturnus reticulata,
Hesperiidae,Saturnus,verticulata,,Saturnus verticulata,
Hesperiidae,Sodalia,sodalis,,Sodalia sodalis,
Hesperiidae,Thargella,caura,caura,Thargella caura,
Hesperiidae,Thargella,volasus,,Thargella volasus,
Hesperiidae,Thoon,modius,,Thoon modius,
Hesperiidae,Tigasis,arita,,Tigasis arita,
Hesperiidae,Tigasis,zalates,,Tigasis zalates,
Hesperiidae,Tricrista,taxes,,Tricrista taxes,
Hesperiidae,Troyus,aurelius,,Troyus aurelius,
Hesperiidae,Troyus,diversa,maeon,Troyus diversa,
Hesperiidae,Troyus,fantasos,,Troyus fantasos,
